BAS_SCENARIO,BAS_GRP_CD,BAS_RSN_CD,BAS_CONTR_PYR,BAS_CHG_IND,BAS_NEW_GRP_CD,BAS_NEW_RSN_CD
3,PR,235,Y,MOD,CO,235
3,PR,236,Y,MOD,CO,236
3,PR,237,Y,MOD,CO,237
3,PR,238,Y,MOD,CO,238
3,PR,239,Y,MOD,CO,239
3,PR,24,Y,MOD,CO,24
3,PR,240,Y,MOD,CO,240
3,PR,241,Y,MOD,CO,241
3,PR,242,Y,MOD,CO,242
3,PR,243,Y,MOD,CO,243
3,PR,244,Y,MOD,CO,244
3,PR,245,Y,MOD,CO,245
3,PR,246,Y,MOD,CO,246
3,PR,247,Y,MOD,CO,247
3,PR,248,Y,MOD,CO,248
3,PR,249,Y,MOD,CO,249
3,PR,25,Y,MOD,CO,25
3,PR,250,Y,MOD,CO,250
3,PR,251,Y,MOD,CO,251
3,PR,252,Y,MOD,CO,252
3,PR,26,Y,MOD,CO,26
3,PR,27,Y,MOD,CO,27
3,PR,28,Y,MOD,CO,28
3,PR,29,Y,MOD,CO,29
3,PR,30,Y,MOD,CO,30
3,PR,31,Y,MOD,CO,31
3,PR,32,Y,MOD,CO,32
3,PR,33,Y,MOD,CO,33
3,PR,34,Y,MOD,CO,34
3,PR,35,Y,MOD,CO,35
3,PR,36,Y,MOD,CO,36
3,PR,37,Y,MOD,CO,37
3,PR,38,Y,MOD,CO,38
3,PR,39,Y,MOD,CO,39
3,PR,4,Y,MOD,CO,4
3,PR,40,Y,MOD,CO,40
3,PR,41,Y,MOD,CO,41
3,PR,42,Y,MOD,CO,42
3,PR,43,Y,MOD,CO,43
3,PR,44,Y,MOD,CO,44
3,PR,45,Y,MOD,CO,16
3,PR,46,Y,MOD,CO,46
3,PR,47,Y,MOD,CO,47
3,PR,48,Y,MOD,CO,48
3,PR,49,Y,MOD,CO,49
3,PR,50,Y,MOD,CO,50
3,PR,51,Y,MOD,CO,51
3,PR,52,Y,MOD,CO,52
3,PR,53,Y,MOD,CO,53
3,PR,54,Y,MOD,CO,54
3,PR,55,Y,MOD,CO,55
3,PR,56,Y,MOD,CO,56
3,PR,57,Y,MOD,CO,57
3,PR,58,Y,MOD,CO,58
3,PR,59,Y,MOD,CO,59
3,PR,6,Y,MOD,CO,6
3,PR,60,Y,MOD,CO,60
3,PR,61,Y,MOD,CO,61
3,PR,62,Y,MOD,CO,62
3,PR,63,Y,MOD,CO,63
3,PR,64,Y,MOD,CO,64
3,PR,65,Y,MOD,CO,65
3,PR,66,Y,MOD,CO,66
3,PR,67,Y,MOD,CO,67
3,PR,68,Y,MOD,CO,68
3,PR,69,Y,MOD,CO,69
3,PR,7,Y,MOD,CO,7
3,PR,70,Y,MOD,CO,70
3,PR,71,Y,MOD,CO,71
3,PR,72,Y,MOD,CO,72
3,PR,73,Y,MOD,CO,73
3,PR,74,Y,MOD,CO,74
3,PR,75,Y,MOD,CO,75
3,PR,76,Y,MOD,CO,76
3,PR,77,Y,MOD,CO,77
3,PR,78,Y,MOD,CO,78
3,PR,79,Y,MOD,CO,79
3,PR,8,Y,MOD,CO,8
3,PR,80,Y,MOD,CO,80
3,PR,81,Y,MOD,CO,81
3,PR,82,Y,MOD,CO,82
3,PR,83,Y,MOD,CO,83
3,PR,84,Y,MOD,CO,84
3,PR,85,Y,MOD,CO,85
3,PR,86,Y,MOD,CO,86
3,PR,87,Y,MOD,CO,87
3,PR,88,Y,MOD,CO,88
3,PR,89,Y,MOD,CO,89
3,PR,9,Y,MOD,CO,9
3,PR,90,Y,MOD,CO,90
3,PR,91,Y,MOD,CO,91
3,PR,92,Y,MOD,CO,92
3,PR,93,Y,MOD,CO,93
3,PR,94,Y,MOD,CO,94
3,PR,95,Y,MOD,CO,95
3,PR,96,Y,MOD,CO,96
3,PR,97,Y,MOD,CO,97
3,PR,98,Y,MOD,CO,98
3,PR,99,Y,MOD,CO,99
3,PR,B13,Y,MOD,CO,B13
4,CO,131,Y,MOD,CO,45
4,CO,15,N,,,
4,CO,16,N,,,
4,CO,45,N,KEEP,,
4,CR,1,N,,,
4,OA,1,N,,,
4,OA,131,Y,MOD,CO,45
4,PI,131,Y,MOD,CO,45
4,PI,A1,N,,,
4,PR,1,N,KEEP,,
4,PR,122,N,KEEP,,
4,PR,131,Y,MOD,CO,45
4,PR,18,N,,,
4,PR,2,N,KEEP,,
4,PR,25,N,,,
4,PR,3,N,KEEP,,
4,PR,41,N,,,
5,CO,1,Y,MOD,CO,45
5,CO,10,Y,MOD,CO,45
5,CO,100,Y,MOD,CO,45
5,CO,101,Y,MOD,CO,45
5,CO,102,Y,MOD,CO,45
5,CO,103,Y,MOD,CO,45
5,CO,104,Y,MOD,CO,45
5,CO,105,Y,MOD,CO,45
5,CO,106,Y,MOD,CO,45
5,CO,107,Y,MOD,CO,45
5,CO,108,Y,MOD,CO,45
5,CO,109,Y,MOD,CO,45
5,CO,11,Y,MOD,CO,45
5,CO,110,Y,MOD,CO,45
5,CO,111,Y,MOD,CO,45
5,CO,112,Y,MOD,CO,45
5,CO,113,Y,MOD,CO,45
5,CO,114,Y,MOD,CO,45
5,CO,115,Y,MOD,CO,45
5,CO,116,Y,MOD,CO,45
5,CO,117,Y,MOD,CO,45
5,CO,118,Y,MOD,CO,45
5,CO,119,Y,MOD,CO,45
5,CO,12,Y,MOD,CO,45
5,CO,120,Y,MOD,CO,45
5,CO,121,Y,MOD,CO,45
5,CO,122,Y,MOD,CO,45
5,CO,123,Y,MOD,CO,45
5,CO,124,Y,MOD,CO,45
5,CO,125,Y,MOD,CO,45
5,CO,126,Y,MOD,CO,45
5,CO,127,Y,MOD,CO,45
5,CO,128,Y,MOD,CO,45
5,CO,129,Y,MOD,CO,45
5,CO,13,Y,MOD,CO,45
5,CO,130,Y,MOD,CO,45
5,CO,131,Y,MOD,CO,45
5,CO,132,Y,MOD,CO,45
5,CO,133,Y,MOD,CO,45
5,CO,134,Y,MOD,CO,45
5,CO,135,Y,MOD,CO,45
5,CO,136,Y,MOD,CO,45
5,CO,137,Y,MOD,CO,45
5,CO,138,Y,MOD,CO,45
5,CO,139,Y,MOD,CO,45
5,CO,14,Y,MOD,CO,45
5,CO,140,Y,MOD,CO,45
5,CO,141,Y,MOD,CO,45
5,CO,142,Y,MOD,CO,45
5,CO,143,Y,MOD,CO,45
5,CO,144,Y,MOD,CO,45
5,CO,145,Y,MOD,CO,45
5,CO,146,Y,MOD,CO,45
5,CO,147,Y,MOD,CO,45
5,CO,148,Y,MOD,CO,45
5,CO,149,Y,MOD,CO,45
5,CO,15,N,MOD,PR,2
5,CO,15,Y,MOD,CO,45
5,CO,150,Y,MOD,CO,45
5,CO,151,Y,MOD,CO,45
5,CO,152,Y,MOD,CO,45
5,CO,153,Y,MOD,CO,45
5,CO,154,Y,MOD,CO,45
5,CO,155,Y,MOD,CO,45
5,CO,156,Y,MOD,CO,45
5,CO,157,Y,MOD,CO,45
5,CO,158,Y,MOD,CO,45
5,CO,159,Y,MOD,CO,45
5,CO,16,N,MOD,PR,2
5,CO,16,Y,MOD,CO,45
5,CO,160,Y,MOD,CO,45
5,CO,161,Y,MOD,CO,45
5,CO,162,Y,MOD,CO,45
5,CO,163,Y,MOD,CO,45
5,CO,164,Y,MOD,CO,45
5,CO,165,Y,MOD,CO,45
5,CO,166,Y,MOD,CO,45
5,CO,167,Y,MOD,CO,45
5,CO,168,Y,MOD,CO,45
5,CO,169,Y,MOD,CO,45
5,CO,17,Y,MOD,CO,45
5,CO,170,Y,MOD,CO,45
5,CO,171,Y,MOD,CO,45
5,CO,172,Y,MOD,CO,45
5,CO,173,Y,MOD,CO,45
5,CO,174,Y,MOD,CO,45
5,CO,175,Y,MOD,CO,45
5,CO,176,Y,MOD,CO,45
5,CO,177,Y,MOD,CO,45
5,CO,178,Y,MOD,CO,45
5,CO,179,Y,MOD,CO,45
5,CO,18,Y,MOD,CO,45
5,CO,180,Y,MOD,CO,45
5,CO,181,Y,MOD,CO,45
5,CO,182,Y,MOD,CO,45
5,CO,183,Y,MOD,CO,45
5,CO,184,Y,MOD,CO,45
5,CO,185,Y,MOD,CO,45
5,CO,186,Y,MOD,CO,45
5,CO,187,Y,MOD,CO,45
5,CO,188,Y,MOD,CO,45
5,CO,189,Y,MOD,CO,45
5,CO,19,Y,MOD,CO,45
5,CO,190,Y,MOD,CO,45
5,CO,191,Y,MOD,CO,45
5,CO,192,Y,MOD,CO,45
5,CO,193,Y,MOD,CO,45
5,CO,194,Y,MOD,CO,45
5,CO,195,Y,MOD,CO,45
5,CO,196,Y,MOD,CO,45
5,CO,197,Y,MOD,CO,45
5,CO,198,Y,MOD,CO,45
5,CO,199,Y,MOD,CO,45
5,CO,2,Y,MOD,CO,45
5,CO,20,Y,MOD,CO,45
5,CO,200,Y,MOD,CO,45
5,CO,201,Y,MOD,CO,45
5,CO,202,Y,MOD,CO,45
5,CO,203,Y,MOD,CO,45
5,CO,204,Y,MOD,CO,45
5,CO,205,Y,MOD,CO,45
5,CO,206,Y,MOD,CO,45
5,CO,207,Y,MOD,CO,45
5,CO,208,Y,MOD,CO,45
5,CO,209,Y,MOD,CO,45
5,CO,21,Y,MOD,CO,45
5,CO,210,Y,MOD,CO,45
5,CO,211,Y,MOD,CO,45
5,CO,212,Y,MOD,CO,45
5,CO,213,Y,MOD,CO,45
5,CO,214,Y,MOD,CO,45
5,CO,215,Y,MOD,CO,45
5,CO,216,Y,MOD,CO,45
5,CO,217,Y,MOD,CO,45
5,CO,218,Y,MOD,CO,45
5,CO,219,Y,MOD,CO,45
5,CO,22,Y,MOD,CO,45
5,CO,220,Y,MOD,CO,45
5,CO,221,Y,MOD,CO,45
5,CO,222,Y,MOD,CO,45
5,CO,223,Y,MOD,CO,45
5,CO,224,Y,MOD,CO,45
5,CO,225,Y,MOD,CO,45
5,CO,226,Y,MOD,CO,45
5,CO,227,Y,MOD,CO,45
5,CO,228,Y,MOD,CO,45
5,CO,229,Y,MOD,CO,45
5,CO,23,Y,MOD,CO,45
5,CO,230,Y,MOD,CO,45
5,CO,231,Y,MOD,CO,45
5,CO,232,Y,MOD,CO,45
5,CO,233,Y,MOD,CO,45
5,CO,234,Y,MOD,CO,45
5,CO,235,Y,MOD,CO,45
5,CO,236,Y,MOD,CO,45
5,CO,237,Y,MOD,CO,45
5,CO,238,Y,MOD,CO,45
5,CO,239,Y,MOD,CO,45
5,CO,24,Y,MOD,CO,45
5,CO,240,Y,MOD,CO,45
5,CO,241,Y,MOD,CO,45
5,CO,242,Y,MOD,CO,45
5,CO,243,Y,MOD,CO,45
5,CO,244,Y,MOD,CO,45
5,CO,245,Y,MOD,CO,45
5,CO,246,Y,MOD,CO,45
5,CO,247,Y,MOD,CO,45
5,CO,248,Y,MOD,CO,45
5,CO,249,Y,MOD,CO,45
5,CO,25,Y,MOD,CO,45
5,CO,250,Y,MOD,CO,45
5,CO,251,Y,MOD,CO,45
5,CO,252,Y,MOD,CO,45
5,CO,26,Y,MOD,CO,45
5,CO,27,Y,MOD,CO,45
5,CO,28,Y,MOD,CO,45
5,CO,29,Y,MOD,CO,45
5,CO,3,Y,MOD,CO,45
5,CO,30,Y,MOD,CO,45
5,CO,31,Y,MOD,CO,45
5,CO,32,Y,MOD,CO,45
5,CO,33,Y,MOD,CO,45
5,CO,34,Y,MOD,CO,45
5,CO,35,Y,MOD,CO,45
5,CO,36,Y,MOD,CO,45
5,CO,37,Y,MOD,CO,45
5,CO,38,Y,MOD,CO,45
5,CO,39,Y,MOD,CO,45
5,CO,4,Y,MOD,CO,45
5,CO,40,Y,MOD,CO,45
5,CO,41,Y,MOD,CO,45
5,CO,42,Y,MOD,CO,45
5,CO,43,Y,MOD,CO,45
5,CO,44,Y,MOD,CO,45
5,CO,45,N,KEEP,,
5,CO,45,Y,KEEP,,
5,CO,46,Y,MOD,CO,45
5,CO,47,Y,MOD,CO,45
5,CO,48,Y,MOD,CO,45
5,CO,49,Y,MOD,CO,45
5,CO,5,Y,MOD,CO,45
5,CO,50,Y,MOD,CO,45
5,CO,51,Y,MOD,CO,45
5,CO,52,Y,MOD,CO,45
5,CO,53,Y,MOD,CO,45
5,CO,54,Y,MOD,CO,45
5,CO,55,Y,MOD,CO,45
5,CO,56,Y,MOD,CO,45
5,CO,57,Y,MOD,CO,45
5,CO,58,Y,MOD,CO,45
5,CO,59,Y,MOD,CO,45
5,CO,6,Y,MOD,CO,45
5,CO,60,Y,MOD,CO,45
5,CO,61,Y,MOD,CO,45
5,CO,62,Y,MOD,CO,45
5,CO,63,Y,MOD,CO,45
5,CO,64,Y,MOD,CO,45
5,CO,65,Y,MOD,CO,45
5,CO,66,Y,MOD,CO,45
5,CO,67,Y,MOD,CO,45
5,CO,68,Y,MOD,CO,45
5,CO,69,Y,MOD,CO,45
5,CO,7,Y,MOD,CO,45
5,CO,70,Y,MOD,CO,45
5,CO,71,Y,MOD,CO,45
5,CO,72,Y,MOD,CO,45
5,CO,73,Y,MOD,CO,45
5,CO,74,Y,MOD,CO,45
5,CO,75,Y,MOD,CO,45
5,CO,76,Y,MOD,CO,45
5,CO,77,Y,MOD,CO,45
5,CO,78,Y,MOD,CO,45
5,CO,79,Y,MOD,CO,45
5,CO,8,Y,MOD,CO,45
5,CO,80,Y,MOD,CO,45
5,CO,81,Y,MOD,CO,45
5,CO,82,Y,MOD,CO,45
5,CO,83,Y,MOD,CO,45
5,CO,84,Y,MOD,CO,45
5,CO,85,Y,MOD,CO,45
5,CO,86,Y,MOD,CO,45
5,CO,87,Y,MOD,CO,45
5,CO,88,Y,MOD,CO,45
5,CO,89,Y,MOD,CO,45
5,CO,9,Y,MOD,CO,45
5,CO,90,Y,MOD,CO,45
5,CO,91,Y,MOD,CO,45
5,CO,92,Y,MOD,CO,45
5,CO,93,Y,MOD,CO,45
5,CO,94,Y,MOD,CO,45
5,CO,95,Y,MOD,CO,45
5,CO,96,Y,MOD,CO,45
5,CO,97,Y,MOD,CO,45
5,CO,98,Y,MOD,CO,45
5,CO,99,Y,MOD,CO,45
5,CO,B10,Y,MOD,CO,45
5,CO,B4,Y,MOD,CO,45
5,CO,B5,Y,MOD,CO,45
5,CR,1,N,MOD,PR,2
5,CR,1,Y,MOD,PR,2
5,OA,1,N,MOD,PR,2
5,OA,1,Y,MOD,CO,45
5,OA,10,Y,MOD,CO,45
5,OA,100,Y,MOD,CO,45
5,OA,101,Y,MOD,CO,45
5,OA,102,Y,MOD,CO,45
5,OA,103,Y,MOD,CO,45
5,OA,104,Y,MOD,CO,45
5,OA,105,Y,MOD,CO,45
5,OA,106,Y,MOD,CO,45
5,OA,107,Y,MOD,CO,45
5,OA,108,Y,MOD,CO,45
5,OA,109,Y,MOD,CO,45
5,OA,11,Y,MOD,CO,45
5,OA,110,Y,MOD,CO,45
5,OA,111,Y,MOD,CO,45
5,OA,112,Y,MOD,CO,45
5,OA,113,Y,MOD,CO,45
5,OA,114,Y,MOD,CO,45
5,OA,115,Y,MOD,CO,45
5,OA,116,Y,MOD,CO,45
5,OA,117,Y,MOD,CO,45
5,OA,118,Y,MOD,CO,45
5,OA,119,Y,MOD,CO,45
5,OA,12,Y,MOD,CO,45
5,OA,120,Y,MOD,CO,45
5,OA,121,Y,MOD,CO,45
5,OA,122,Y,MOD,CO,45
5,OA,123,Y,MOD,CO,45
5,OA,124,Y,MOD,CO,45
5,OA,125,Y,MOD,CO,45
5,OA,126,Y,MOD,CO,45
5,OA,127,Y,MOD,CO,45
5,OA,128,Y,MOD,CO,45
5,OA,129,Y,MOD,CO,45
5,OA,13,Y,MOD,CO,45
5,OA,130,Y,MOD,CO,45
5,OA,131,Y,MOD,CO,45
5,OA,132,Y,MOD,CO,45
5,OA,133,Y,MOD,CO,45
5,OA,134,Y,MOD,CO,45
5,OA,135,Y,MOD,CO,45
5,OA,136,Y,MOD,CO,45
5,OA,137,Y,MOD,CO,45
5,OA,138,Y,MOD,CO,45
5,OA,139,Y,MOD,CO,45
5,OA,14,Y,MOD,CO,45
5,OA,140,Y,MOD,CO,45
5,OA,141,Y,MOD,CO,45
5,OA,142,Y,MOD,CO,45
5,OA,143,Y,MOD,CO,45
5,OA,144,Y,MOD,CO,45
5,OA,145,Y,MOD,CO,45
5,OA,146,Y,MOD,CO,45
5,OA,147,Y,MOD,CO,45
5,OA,148,Y,MOD,CO,45
5,OA,149,Y,MOD,CO,45
5,OA,15,Y,MOD,CO,45
5,OA,150,Y,MOD,CO,45
5,OA,151,Y,MOD,CO,45
5,OA,152,Y,MOD,CO,45
5,OA,153,Y,MOD,CO,45
5,OA,154,Y,MOD,CO,45
5,OA,155,Y,MOD,CO,45
5,OA,156,Y,MOD,CO,45
5,OA,157,Y,MOD,CO,45
5,OA,158,Y,MOD,CO,45
5,OA,159,Y,MOD,CO,45
5,OA,16,Y,MOD,CO,45
5,OA,160,Y,MOD,CO,45
5,OA,161,Y,MOD,CO,45
5,OA,162,Y,MOD,CO,45
5,OA,163,Y,MOD,CO,45
5,OA,164,Y,MOD,CO,45
5,OA,165,Y,MOD,CO,45
5,OA,166,Y,MOD,CO,45
5,OA,167,Y,MOD,CO,45
5,OA,168,Y,MOD,CO,45
5,OA,169,Y,MOD,CO,45
5,OA,17,Y,MOD,CO,45
5,OA,170,Y,MOD,CO,45
5,OA,171,Y,MOD,CO,45
5,OA,172,Y,MOD,CO,45
5,OA,173,Y,MOD,CO,45
5,OA,174,Y,MOD,CO,45
5,OA,175,Y,MOD,CO,45
5,OA,176,Y,MOD,CO,45
5,OA,177,Y,MOD,CO,45
5,OA,178,Y,MOD,CO,45
5,OA,179,Y,MOD,CO,45
5,OA,18,N,MOD,CO,45
5,OA,18,Y,MOD,CO,45
5,OA,180,Y,MOD,CO,45
5,OA,181,Y,MOD,CO,45
5,OA,182,Y,MOD,CO,45
5,OA,183,Y,MOD,CO,45
5,OA,184,Y,MOD,CO,45
5,OA,185,Y,MOD,CO,45
5,OA,186,Y,MOD,CO,45
5,OA,187,Y,MOD,CO,45
5,OA,188,Y,MOD,CO,45
5,OA,189,Y,MOD,CO,45
5,OA,19,Y,MOD,CO,45
5,OA,190,Y,MOD,CO,45
5,OA,191,Y,MOD,CO,45
5,OA,192,Y,MOD,CO,45
5,OA,193,Y,MOD,CO,45
5,OA,194,Y,MOD,CO,45
5,OA,195,Y,MOD,CO,45
5,OA,196,Y,MOD,CO,45
5,OA,197,Y,MOD,CO,45
5,OA,198,Y,MOD,CO,45
5,OA,199,Y,MOD,CO,45
5,OA,2,Y,MOD,CO,45
5,OA,20,Y,MOD,CO,45
5,OA,200,Y,MOD,CO,45
5,OA,201,Y,MOD,CO,45
5,OA,202,Y,MOD,CO,45
5,OA,203,Y,MOD,CO,45
5,OA,204,Y,MOD,CO,45
5,OA,205,Y,MOD,CO,45
5,OA,206,Y,MOD,CO,45
5,OA,207,Y,MOD,CO,45
5,OA,208,Y,MOD,CO,45
5,OA,209,Y,MOD,CO,45
5,OA,21,Y,MOD,CO,45
5,OA,210,Y,MOD,CO,45
5,OA,211,Y,MOD,CO,45
5,OA,212,Y,MOD,CO,45
5,OA,213,Y,MOD,CO,45
5,OA,214,Y,MOD,CO,45
5,OA,215,Y,MOD,CO,45
5,OA,216,Y,MOD,CO,45
5,OA,217,Y,MOD,CO,45
5,OA,218,Y,MOD,CO,45
5,OA,219,Y,MOD,CO,45
5,OA,22,Y,MOD,CO,45
5,OA,220,Y,MOD,CO,45
5,OA,221,Y,MOD,CO,45
5,OA,222,Y,MOD,CO,45
5,OA,223,Y,MOD,CO,45
5,OA,224,Y,MOD,CO,45
5,OA,225,Y,MOD,CO,45
5,OA,226,Y,MOD,CO,45
5,OA,227,Y,MOD,CO,45
5,OA,228,Y,MOD,CO,45
5,OA,229,Y,MOD,CO,45
5,OA,23,N,MOD,CO,45
5,OA,23,Y,MOD,CO,45
5,OA,230,Y,MOD,CO,45
5,OA,231,Y,MOD,CO,45
5,OA,232,Y,MOD,CO,45
5,OA,233,Y,MOD,CO,45
5,OA,234,Y,MOD,CO,45
5,OA,235,Y,MOD,CO,45
5,OA,236,Y,MOD,CO,45
5,OA,237,Y,MOD,CO,45
5,OA,238,Y,MOD,CO,45
5,OA,239,Y,MOD,CO,45
5,OA,24,Y,MOD,CO,45
5,OA,240,Y,MOD,CO,45
5,OA,241,Y,MOD,CO,45
5,OA,242,Y,MOD,CO,45
5,OA,243,Y,MOD,CO,45
5,OA,244,Y,MOD,CO,45
5,OA,245,Y,MOD,CO,45
5,OA,246,Y,MOD,CO,45
5,OA,247,Y,MOD,CO,45
5,OA,248,Y,MOD,CO,45
5,OA,249,Y,MOD,CO,45
5,OA,25,Y,MOD,CO,45
5,OA,250,Y,MOD,CO,45
5,OA,251,Y,MOD,CO,45
5,OA,252,Y,MOD,CO,45
5,OA,26,Y,MOD,CO,45
5,OA,27,Y,MOD,CO,45
5,OA,28,Y,MOD,CO,45
5,OA,29,Y,MOD,CO,45
5,OA,3,Y,MOD,CO,45
5,OA,30,Y,MOD,CO,45
5,OA,31,Y,MOD,CO,45
5,OA,32,Y,MOD,CO,45
5,OA,33,Y,MOD,CO,45
5,OA,34,Y,MOD,CO,45
5,OA,35,Y,MOD,CO,45
5,OA,36,Y,MOD,CO,45
5,OA,37,Y,MOD,CO,45
5,OA,38,Y,MOD,CO,45
5,OA,39,Y,MOD,CO,45
5,OA,4,Y,MOD,CO,45
5,OA,40,Y,MOD,CO,45
5,OA,41,Y,MOD,CO,45
5,OA,42,Y,MOD,CO,45
5,OA,43,Y,MOD,CO,45
5,OA,44,Y,MOD,CO,45
5,OA,45,Y,MOD,CO,45
5,OA,46,Y,MOD,CO,45
5,OA,47,Y,MOD,CO,45
5,OA,48,Y,MOD,CO,45
5,OA,49,Y,MOD,CO,45
5,OA,5,Y,MOD,CO,45
5,OA,50,Y,MOD,CO,45
5,OA,51,Y,MOD,CO,45
5,OA,52,Y,MOD,CO,45
5,OA,53,Y,MOD,CO,45
5,OA,54,Y,MOD,CO,45
5,OA,55,Y,MOD,CO,45
5,OA,56,Y,MOD,CO,45
5,OA,57,Y,MOD,CO,45
5,OA,58,Y,MOD,CO,45
5,OA,59,Y,MOD,CO,45
5,OA,6,Y,MOD,CO,45
5,OA,60,Y,MOD,CO,45
5,OA,61,Y,MOD,CO,45
5,OA,62,Y,MOD,CO,45
5,OA,63,Y,MOD,CO,45
5,OA,64,Y,MOD,CO,45
5,OA,65,Y,MOD,CO,45
5,OA,66,Y,MOD,CO,45
5,OA,67,Y,MOD,CO,45
5,OA,68,Y,MOD,CO,45
5,OA,69,Y,MOD,CO,45
5,OA,7,Y,MOD,CO,45
5,OA,70,Y,MOD,CO,45
5,OA,71,Y,MOD,CO,45
5,OA,72,Y,MOD,CO,45
5,OA,73,Y,MOD,CO,45
5,OA,74,Y,MOD,CO,45
5,OA,75,Y,MOD,CO,45
5,OA,76,Y,MOD,CO,45
5,OA,77,Y,MOD,CO,45
5,OA,78,Y,MOD,CO,45
5,OA,79,Y,MOD,CO,45
5,OA,8,Y,MOD,CO,45
5,OA,80,Y,MOD,CO,45
5,OA,81,Y,MOD,CO,45
5,OA,82,Y,MOD,CO,45
5,OA,83,Y,MOD,CO,45
5,OA,84,Y,MOD,CO,45
5,OA,85,Y,MOD,CO,45
5,OA,86,Y,MOD,CO,45
5,OA,87,Y,MOD,CO,45
5,OA,88,Y,MOD,CO,45
5,OA,89,Y,MOD,CO,45
5,OA,9,Y,MOD,CO,45
5,OA,90,Y,MOD,CO,45
5,OA,91,Y,MOD,CO,45
5,OA,92,Y,MOD,CO,45
5,OA,93,Y,MOD,CO,45
5,OA,94,Y,MOD,CO,45
5,OA,95,Y,MOD,CO,45
5,OA,96,N,MOD,CO,45
5,OA,96,Y,MOD,CO,45
5,OA,97,Y,MOD,CO,45
5,OA,98,Y,MOD,CO,45
5,OA,99,Y,MOD,CO,45
5,PI,131,Y,MOD,CO,45
5,PI,A1,N,KEEP,,
5,PI,A1,Y,KEEP,,
5,PR,1,N,KEEP,,
5,PR,1,Y,KEEP,,
5,PR,122,N,KEEP,,
5,PR,122,Y,KEEP,,
5,PR,131,Y,MOD,CO,45
5,PR,142,Y,KEEP,,
5,PR,18,N,MOD,PR,2
5,PR,18,Y,MOD,PR,2
5,PR,2,N,KEEP,,
5,PR,2,Y,KEEP,,
5,PR,25,N,MOD,PR,2
5,PR,25,Y,MOD,PR,2
5,PR,3,N,KEEP,,
5,PR,3,Y,KEEP,,
5,PR,41,N,MOD,PR,2
5,PR,41,Y,MOD,PR,2
6,CO,119,Y,KEEP,,
6,CO,22,Y,KEEP,,
6,CO,23,Y,KEEP,,
6,OA,23,Y,KEEP,,
